,date,address,price,lat,lng,bedrooms,type,tenure,class
456,2016-01-26,"Flat 27, Denys Building, Bourne Estate, EC1N 7SR",660000,51.52138,-0.111367,,flat,leasehold,old_stock
457,2021-04-23,"Flat 22, Equiano Court, Baldwins Gardens, EC1N 7AE",650000,51.5201727,-0.1102785,,flat,leasehold,old_stock
458,2016-08-05,"Flat 43, Jeygrove Court, 101, Hatton Garden, EC1N 8LB",650000,51.518541,-0.108169,,flat,leasehold,old_stock
459,2016-03-30,"Flat 19, Brookes Court, Baldwins Gardens, EC1N 7RR",641000,51.519471,-0.111186,,flat,leasehold,old_stock
460,2017-09-01,"Flat 5, 20, Hatton Wall, EC1N 8JH",640000,51.521536,-0.109342,,flat,leasehold,old_stock
461,2018-09-07,"Flat 19, Kirkeby Building, Bourne Estate, EC1N 7UN",625000,51.5207008,-0.1105784,,flat,leasehold,old_stock
462,2019-06-28,"Flat 25, Skipwith Building, Bourne Estate, EC1N 7UH",620000,51.5207092,-0.1105334,,flat,leasehold,old_stock
463,2017-04-04,"Flat 10, 87, Hatton Garden, EC1N 8QQ",617000,51.519625,-0.108513,,flat,leasehold,old_stock
464,2019-01-04,"Flat 1, Kinetic House, 44, Hatton Garden, EC1N 8ER",535000,51.5207838,-0.1083841,,flat,leasehold,old_stock
465,2019-07-01,"Flat 1, 30, Kirby Street, EC1N 8TE",608000,51.5196336,-0.1070717,,flat,leasehold,old_stock
466,2020-05-05,"Flat 3, 30, Kirby Street, EC1N 8TE",605000,51.5204889,-0.1076646,,flat,leasehold,old_stock
467,2017-10-17,"Flat 3, 28, Saffron Hill, EC1N 8FA",595000,51.519286,-0.105847,,flat,leasehold,old_stock
468,2019-11-29,"Flat 6, 28, Saffron Hill, EC1N 8FA",595000,51.5215697,-0.1077029,,flat,leasehold,old_stock
469,2016-02-26,"Flat 102, Redman House, Portpool Lane, EC1N 7UD",595000,51.521006,-0.112146,,flat,leasehold,old_stock
470,2022-05-31,"Flat 29, Ledam House, Bourne Estate, EC1N 7UQ",580000,51.5213381,-0.1119915,,flat,leasehold,old_stock
471,2021-06-10,"58, Second Floor Flat, Hatton Garden, EC1N 8LS",575000,51.5214898,-0.1087804,,flat,leasehold,old_stock
472,2019-07-29,"Flat 10, City View Apartments, 29a, Saffron Hill, EC1N 8AG",575000,51.5215696,-0.1077028,,flat,leasehold,old_stock
473,2016-02-29,"Flat 9, Gooch House, Bourne Estate, EC1N 7SE",570000,51.520776,-0.111824,,flat,leasehold,old_stock
474,2020-02-27,"Flat 3, Buckridge Building, Bourne Estate, EC1N 7UP",570000,51.520731,-0.110702,,flat,leasehold,old_stock
475,2018-06-05,"Flat 1, 28, Saffron Hill, EC1N 8FA",540000,51.519242,-0.1059136,,flat,leasehold,old_stock
476,2022-03-15,"Flat 9, Shene House, Bourne Estate, EC1N 7UE",535000,51.5211554,-0.1122784,,flat,leasehold,old_stock
477,2016-09-30,"Flat 10, 49 - 50, Hatton Garden, EC1N 8HN",2600000,51.521406,-0.108541,,flat,leasehold,old_stock
478,2019-04-24,"Flat 25, Equiano Court, Baldwins Gardens, EC1N 7AE",595000,51.5201727,-0.1102785,,flat,leasehold,new_build
479,2018-04-17,"Flat 4, Dobson Court, Portpool Lane, EC1N 7AA",920000,51.52069,-0.111384,,flat,leasehold,new_build
480,2018-06-22,"Flat 44, Equiano Court, Baldwins Gardens, EC1N 7AE",1273000,51.5201727,-0.1102785,,flat,leasehold,new_build
481,2018-05-03,"Flat 41, Equiano Court, Baldwins Gardens, EC1N 7AE",1235000,51.5201727,-0.1102785,,flat,leasehold,new_build
482,2018-12-11,"Flat 2, Dobson Court, Portpool Lane, EC1N 7AA",1200000,51.520734,-0.1113368,,flat,leasehold,new_build
483,2018-04-02,"Flat 7, Dobson Court, Portpool Lane, EC1N 7AA",1160000,51.52069,-0.111384,,flat,leasehold,new_build
484,2019-03-20,"Flat 8, Dobson Court, Portpool Lane, EC1N 7AA",1050000,51.520734,-0.1113368,,flat,leasehold,new_build
485,2018-09-28,"Flat 29, Equiano Court, Baldwins Gardens, EC1N 7AE",987500,51.5201727,-0.1102785,,flat,leasehold,new_build
486,2020-03-10,"Flat 40, Equiano Court, Baldwins Gardens, EC1N 7AE",945250,51.5204067,-0.1101841,,flat,leasehold,new_build
487,2020-03-10,"Flat 34, Equiano Court, Baldwins Gardens, EC1N 7AE",935750,51.5204067,-0.1101841,,flat,leasehold,new_build
488,2019-01-11,"Flat 6, Dobson Court, Portpool Lane, EC1N 7AA",935000,51.520734,-0.1113368,,flat,leasehold,new_build
489,2018-05-04,"Flat 35, Equiano Court, Baldwins Gardens, EC1N 7AE",933375,51.5201727,-0.1102785,,flat,leasehold,new_build
490,2020-02-05,"Flat 28, Equiano Court, Baldwins Gardens, EC1N 7AE",926250,51.51816,-0.109514,,flat,leasehold,new_build
491,2020-02-14,"Flat 23, Equiano Court, Baldwins Gardens, EC1N 7AE",921500,51.5204067,-0.1101841,,flat,leasehold,new_build
492,2018-09-14,"Flat 5, Dobson Court, Portpool Lane, EC1N 7AA",908000,51.520734,-0.1113368,,flat,leasehold,new_build
493,2019-03-14,"Flat 37, Equiano Court, Baldwins Gardens, EC1N 7AE",600000,51.5201727,-0.1102785,,flat,leasehold,new_build
494,2018-11-01,"Flat 3, Dobson Court, Portpool Lane, EC1N 7AA",890000,51.520734,-0.1113368,,flat,leasehold,new_build
495,2019-12-17,"Flat 39, Equiano Court, Baldwins Gardens, EC1N 7AE",820000,51.5204067,-0.1101841,,flat,leasehold,new_build
496,2019-06-18,"Flat 32, Equiano Court, Baldwins Gardens, EC1N 7AE",783750,51.5201727,-0.1102785,,flat,leasehold,new_build
497,2019-12-18,"Flat 33, Equiano Court, Baldwins Gardens, EC1N 7AE",769000,51.5204067,-0.1101841,,flat,leasehold,new_build
498,2020-02-21,"Flat 27, Equiano Court, Baldwins Gardens, EC1N 7AE",760000,51.5204067,-0.1101841,,flat,leasehold,new_build
499,2019-08-28,"Flat 43, Equiano Court, Baldwins Gardens, EC1N 7AE",660250,51.5204067,-0.1101841,,flat,leasehold,new_build
500,2019-05-01,"Flat 42, Equiano Court, Baldwins Gardens, EC1N 7AE",655000,51.5201727,-0.1102785,,flat,leasehold,new_build
501,2019-04-29,"Flat 24, Equiano Court, Baldwins Gardens, EC1N 7AE",600000,51.5201727,-0.1102785,,flat,leasehold,new_build
502,2019-02-12,"Flat 30, Equiano Court, Baldwins Gardens, EC1N 7AE",600000,51.5201727,-0.1102785,,flat,leasehold,new_build
503,2019-02-08,"Flat 36, Equiano Court, Baldwins Gardens, EC1N 7AE",600000,51.5201727,-0.1102785,,flat,leasehold,new_build
504,2019-06-07,"Flat 22, Equiano Court, Baldwins Gardens, EC1N 7AE",600000,51.5201727,-0.1102785,,flat,leasehold,new_build
505,2019-07-26,"Flat 31, Equiano Court, Baldwins Gardens, EC1N 7AE",600000,51.5201727,-0.1102785,,flat,leasehold,new_build
506,2018-07-05,"Flat 45, Equiano Court, Baldwins Gardens, EC1N 7AE",1279000,51.5201727,-0.1102785,,flat,leasehold,new_build
507,2020-02-26,"120, Farringdon Road, EC1R 3AP",390000,51.525539,-0.11108,1.0,terraced_house,freehold,old_stock
508,2017-02-23,"14, Sekforde Street, EC1R 0HD",2180000,51.524366,-0.104728,,terraced_house,freehold,old_stock
509,2021-04-16,"6, River Street Mews, EC1R 1AE",3750000,51.5292699,-0.1095497,,terraced_house,freehold,old_stock
510,2017-01-23,"59, Myddelton Square, EC1R 1XX",3750000,51.530245,-0.109602,,terraced_house,freehold,old_stock
511,2022-04-14,"26, Myddelton Square, EC1R 1YE",3700000,51.5300015,-0.1073097,5.0,terraced_house,freehold,old_stock
512,2021-10-20,"20, Myddelton Square, EC1R 1YE",3401000,51.5297513,-0.1074406,,terraced_house,freehold,old_stock
513,2020-12-17,"1, Myddelton Square, EC1R 1XL",3200000,51.5295022,-0.1084182,4.0,terraced_house,freehold,old_stock
514,2016-04-04,"35, Clerkenwell Close, EC1R 0AU",3000000,51.524211,-0.106248,,terraced_house,freehold,old_stock
515,2020-01-16,"23, Myddelton Square, EC1R 1YE",2995000,51.529597,-0.107884,5.0,terraced_house,freehold,old_stock
516,2016-03-18,"26, Myddelton Square, EC1R 1YE",2601334,51.529597,-0.107884,,terraced_house,freehold,old_stock
517,2020-02-14,"3, River Street Mews, EC1R 1AE",2450000,51.528876,-0.109471,,terraced_house,freehold,old_stock
518,2018-06-08,"43, Amwell Street, EC1R 1UR",2132500,51.5293144,-0.1105558,5.0,terraced_house,freehold,old_stock
519,2016-06-08,"3, Haywards Place, EC1R 0EU",655000,51.52406,-0.103573,,terraced_house,freehold,old_stock
520,2021-08-05,"27, Myddelton Street, EC1R 1UA",1989500,51.5272499,-0.1060895,5.0,detached_house,freehold,old_stock
521,2018-03-15,"51, Amwell Street, EC1R 1UR",1960000,51.52947,-0.110643,7.0,terraced_house,freehold,old_stock
522,2021-03-19,"102, Rosebery Avenue, EC1R 4TL",1670000,51.5295508,-0.1054082,3.0,terraced_house,freehold,old_stock
523,2022-08-09,"14, Tysoe Street, EC1R 4RQ",1625000,51.5267582,-0.1090425,1.0,terraced_house,freehold,old_stock
524,2021-06-29,"96, Rosebery Avenue, EC1R 4TL",1500000,51.5294275,-0.1055226,,terraced_house,freehold,old_stock
525,2018-03-07,"98, Rosebery Avenue, EC1R 4TL",1450000,51.529592,-0.105361,3.0,terraced_house,freehold,old_stock
526,2017-02-24,"31, Amwell Street, EC1R 1UN",1403000,51.528677,-0.110376,,terraced_house,freehold,old_stock
527,2020-08-26,"23, Woodbridge Street, EC1R 0LL",1275000,51.5249493,-0.1052164,,terraced_house,freehold,old_stock
528,2018-09-28,"13, Sekforde Street, EC1R 0HD",1270000,51.5244977,-0.1046649,,terraced_house,freehold,old_stock
529,2019-11-22,"29, Woodbridge Street, EC1R 0LL",1200000,51.5250519,-0.1053316,3.0,terraced_house,freehold,old_stock
530,2022-08-26,"59, Myddelton Square, EC1R 1XX",4650000,51.530245,-0.1096015,,terraced_house,freehold,old_stock
531,2019-08-23,"Flat 27, 1, Lloyds Row, EC1R 4AD",230000,51.5281821,-0.105673,,flat,leasehold,old_stock
532,2018-03-09,"Flat C32, Herbal Hill Gardens, 9, Herbal Hill, EC1R 5XB",930000,51.522395,-0.107981,,flat,leasehold,old_stock
533,2021-03-29,"Flat 2, 5, Rosebery Avenue, EC1R 4SP",875000,51.5236129,-0.1115368,,flat,leasehold,old_stock
534,2018-04-04,"2, Ingle Mews, EC1R 1XG",880000,51.530344,-0.110033,2.0,terraced_house,leasehold,old_stock
535,2017-06-19,"Flat 35, The Lab Building, 177, Rosebery Avenue, EC1R 4TW",896000,51.529036,-0.107143,,flat,leasehold,old_stock
536,2017-06-16,"4, Ingle Mews, EC1R 1XG",900000,51.530344,-0.110033,,flat,leasehold,old_stock
537,2018-08-31,"Flat 4, 28 - 29, Myddelton Square, EC1R 1YE",900000,51.5301791,-0.1076478,,flat,leasehold,old_stock
538,2016-12-23,"Flat 3, 33 - 35, Topham Street, EC1R 5HH",900000,51.524363,-0.110133,,flat,leasehold,old_stock
539,2021-04-12,"Flat 1, 65, Exmouth Market, EC1R 4QL",900000,51.5263622,-0.108361,,flat,leasehold,old_stock
540,2016-07-08,"13a, Myddelton Square, EC1R 1YE",900000,51.529597,-0.107884,,flat,leasehold,old_stock
541,2022-01-21,"Flat A, 1, Inglebert Street, EC1R 1XR",912000,51.5296801,-0.1099922,,flat,leasehold,old_stock
542,2017-07-24,"Flat 9, 43 - 53, Myddelton Square, EC1R 1YD",925000,51.530636,-0.108764,,flat,leasehold,old_stock
543,2016-03-31,"Flat A, 16, River Street, EC1R 1XN",935000,51.529374,-0.10971,,flat,leasehold,old_stock
544,2021-01-25,"Flat 8, Charles Allen House, 28, Amwell Street, EC1R 1XU",860000,51.5285713,-0.1097121,,flat,leasehold,old_stock
545,2022-03-18,"Flat 47, The Nautilus Building, 3, Myddelton Passage, EC1R 1XW",950000,51.5290248,-0.1079538,,flat,leasehold,old_stock
546,2018-06-07,"New River Head, 173, Apartment 111, Rosebery Avenue, EC1R 4UR",950000,51.5280442,-0.1075423,,flat,leasehold,old_stock
547,2016-01-29,"65a, Amwell Street, EC1R 1UR",950000,51.52947,-0.110643,,flat,leasehold,old_stock
548,2018-07-24,"Flat 2, 43 - 53, Myddelton Square, EC1R 1YD",950000,51.5306534,-0.1084924,,flat,leasehold,old_stock
549,2022-10-28,"45b, Skinner Street, EC1R 0HR",970000,51.5254881,-0.1051566,,flat,leasehold,old_stock
550,2021-06-30,"Flat 4, 72, Myddelton Square, EC1R 1XP",975000,51.5296512,-0.1091501,,flat,leasehold,old_stock
551,2021-06-29,"9a, River Street, EC1R 1XN",975000,51.5292242,-0.1091877,1.0,flat,leasehold,old_stock
552,2022-06-28,"16, Basement And Ground Floor Flat, Myddelton Square, EC1R 1YE",980000,51.5295988,-0.1078579,,flat,leasehold,old_stock
553,2022-08-05,"Flat C, 10, Chadwell Street, EC1R 1XD",981300,51.5305611,-0.106751,,flat,leasehold,old_stock
554,2020-01-02,"New River Head, 173, Apartment 94, Rosebery Avenue, EC1R 4UP",985000,51.528229,-0.107249,,flat,leasehold,old_stock
555,2016-03-31,"New River Head, 173, Apartment 113, Rosebery Avenue, EC1R 4UR",860000,51.528229,-0.107249,,flat,leasehold,old_stock
556,2020-11-05,"Flat 4, The Nautilus Building, 3, Myddelton Passage, EC1R 1XW",857500,51.5289664,-0.1079873,,flat,leasehold,old_stock
557,2017-02-14,"44, Upper Maisonette, Amwell Street, EC1R 1XS",1000000,51.529454,-0.110153,,flat,leasehold,old_stock
558,2021-06-28,"Flat 41, The Nautilus Building, 3, Myddelton Passage, EC1R 1XW",810000,51.5290279,-0.1080793,,flat,leasehold,old_stock
559,2018-06-29,"1a, Kingsway Place, EC1R 0LS",785000,51.5247289,-0.1060243,,flat,leasehold,old_stock
560,2022-04-29,"New River Head, 173, Apartment 77, Rosebery Avenue, EC1R 4UP",790000,51.5262828,-0.1094047,,flat,leasehold,old_stock
561,2021-03-29,"43a, Sekforde Street, EC1R 0HA",790000,51.5238858,-0.104549,2.0,flat,leasehold,old_stock
562,2022-04-29,"New River Head, 173, Apartment 77, Rosebery Avenue, EC1R 4UP",790000,51.5282306,-0.1072226,,flat,leasehold,old_stock
563,2018-02-02,"Flat C, 23 - 24, River Street, EC1R 1XN",800000,51.529374,-0.10971,,flat,leasehold,old_stock
564,2022-07-14,"Flat 7, 40 - 41, Whiskin Street, EC1R 0BP",800000,51.5270142,-0.1053989,,flat,leasehold,old_stock
565,2018-06-29,"13b, Bowling Green Lane, EC1R 0BD",800000,51.5243113,-0.1077879,2.0,flat,leasehold,old_stock
566,2019-10-01,"Flat B, 5, Chadwell Street, EC1R 1XD",800000,51.5304571,-0.1064847,,flat,leasehold,old_stock
567,2022-09-02,"Flat 5, 1 - 7, Tysoe Street, EC1R 4SA",810000,51.5264173,-0.1085376,,flat,leasehold,old_stock
568,2020-01-07,"11, Vine Hill, EC1R 5DX",810000,51.522395,-0.110748,4.0,flat,leasehold,old_stock
569,2021-09-22,"Flat 24, 43 - 53, Myddelton Square, EC1R 1YD",819200,51.5306534,-0.1084924,,flat,leasehold,old_stock
570,2020-01-03,"Flat 15, 43 - 53, Myddelton Square, EC1R 1YD",854000,51.530636,-0.108764,,flat,leasehold,old_stock
571,2018-06-12,"Flat 12, The Hydra Building, 10, Hardwick Street, EC1R 4UG",825000,51.527617,-0.1090108,,flat,leasehold,old_stock
572,2018-11-06,"Flat 5, 2 - 3, Crawford Passage, EC1R 3DP",825000,51.5232662,-0.1092628,,flat,leasehold,old_stock
573,2022-08-19,"23a, Arlington Way, EC1R 1UY",825000,51.5301101,-0.1061065,2.0,flat,leasehold,old_stock
574,2016-03-31,"23a, Arlington Way, EC1R 1UY",825000,51.530108,-0.106133,,flat,leasehold,old_stock
575,2018-06-29,"Flat D, 23 - 24, River Street, EC1R 1XN",827500,51.5293011,-0.1098541,1.0,flat,leasehold,old_stock
576,2017-02-12,"1, Vine Hill, EC1R 5DX",840000,51.522395,-0.110748,,flat,leasehold,old_stock
577,2018-05-21,"6, Ingle Mews, EC1R 1XG",840000,51.5301151,-0.1098163,2.0,terraced_house,leasehold,old_stock
578,2019-11-07,"Flat 2, 28 - 29, Myddelton Square, EC1R 1YE",842500,51.5293158,-0.108921,,flat,leasehold,old_stock
579,2016-03-29,"Flat 8, 1, Bakers Row, EC1R 3DB",845000,51.523885,-0.110024,,flat,leasehold,old_stock
580,2019-08-23,"New River Head, 173, Apartment 89, Rosebery Avenue, EC1R 4UP",850000,51.5283473,-0.1076666,,flat,leasehold,old_stock
581,2021-04-28,"Flat 33, The Lab Building, 177, Rosebery Avenue, EC1R 4TW",850000,51.529054,-0.1071586,,flat,leasehold,old_stock
582,2017-07-18,"Flat 2, 63 - 67, Rosoman Street, EC1R 0HY",997500,51.526162,-0.107882,,flat,leasehold,old_stock
583,2018-07-31,"Flat B, 19, River Street, EC1R 1XN",1000000,51.5294041,-0.1096018,,flat,leasehold,old_stock
584,2016-11-18,"Flat 4, 5, Rosebery Avenue, EC1R 4SP",780000,51.523758,-0.111459,,flat,leasehold,old_stock
585,2017-03-30,"Flat 32, The Lab Building, 177, Rosebery Avenue, EC1R 4TW",1300000,51.529036,-0.107143,,flat,leasehold,old_stock
586,2018-04-27,"New River Head, 173, Apartment 78, Rosebery Avenue, EC1R 4UP",1245000,51.528229,-0.107249,,flat,leasehold,old_stock
587,2016-11-21,"Flat G, 11, Myddelton Square, EC1R 1YE",1251500,51.529597,-0.107884,,flat,leasehold,old_stock
588,2020-07-31,"Flat 4, 41, Myddelton Square, EC1R 1YB",1260000,51.5295747,-0.1087247,,flat,leasehold,old_stock
589,2022-05-13,"7, Myddelton Square, EC1R 1YE",1260000,51.5295988,-0.1078579,,flat,leasehold,old_stock
590,2016-07-25,"14, Kingsway Place, EC1R 0LU",1275000,51.524772,-0.105936,,flat,leasehold,old_stock
591,2016-12-20,"15, Woodbridge Street, EC1R 0LL",1275000,51.524886,-0.105153,,flat,leasehold,old_stock
592,2017-05-12,"Flat 1, 5, Rosebery Avenue, EC1R 4SP",1275000,51.523758,-0.111459,,flat,leasehold,old_stock
593,2022-04-04,"New River Head, 173, Apartment 19, Rosebery Avenue, EC1R 4UJ",1295000,51.5239515,-0.1113229,,flat,leasehold,old_stock
594,2016-09-13,"Flat 5, 5, Rosebery Avenue, EC1R 4SP",1300000,51.523758,-0.111459,,flat,leasehold,old_stock
595,2016-07-22,"New River Head, 173, Apartment 101, Rosebery Avenue, EC1R 4UP",1300000,51.528229,-0.107249,,flat,leasehold,old_stock
596,2016-10-12,"Flat 3, 5, Rosebery Avenue, EC1R 4SP",1310000,51.523758,-0.111459,,flat,leasehold,old_stock
597,2022-07-25,"New River Head, 173, Apartment 70, Rosebery Avenue, EC1R 4UP",1240000,51.5282306,-0.1072226,,flat,leasehold,old_stock
598,2016-07-14,"28, Woodbridge Street, EC1R 0HP",1310000,51.525145,-0.10507,,flat,leasehold,old_stock
599,2022-08-25,"28, Woodbridge Street, EC1R 0HP",1337500,51.5251469,-0.105044,4.0,flat,leasehold,old_stock
600,2017-04-25,"Flat 3, 8, Clerkenwell Green, EC1R 0DE",1375000,51.523175,-0.10446,,flat,leasehold,old_stock
601,2017-12-21,"Flat 1, 15, Clerkenwell Close, EC1R 0AA",1450000,51.523208,-0.106379,,flat,leasehold,old_stock
602,2017-12-20,"Flat 6, Warner House, 43 - 49, Warner Street, EC1R 5ER",1450000,51.523268,-0.10966,,flat,leasehold,old_stock
603,2020-02-05,"Flat 3, 15, Clerkenwell Close, EC1R 0AA",1465000,51.5232091,-0.1056008,,flat,leasehold,old_stock
604,2017-06-23,"Flat 6, 41, Myddelton Square, EC1R 1YB",1495000,51.530681,-0.107666,,flat,leasehold,old_stock
605,2016-12-15,"Flat 8, 5, Rosebery Avenue, EC1R 4SP",1500000,51.523758,-0.111459,,flat,leasehold,old_stock
606,2021-02-26,"Flat 1, Warner House, 43 - 49, Warner Street, EC1R 5ER",1800000,51.5232706,-0.1096474,,flat,leasehold,old_stock
607,2020-01-06,"Flat 5, 15, Clerkenwell Close, EC1R 0AA",1875000,51.5232395,-0.1056374,,flat,leasehold,old_stock
608,2020-07-24,"53, First And Second Floor Flat, Clerkenwell Close, EC1R 0EA",1240000,51.5233533,-0.1059428,,flat,leasehold,old_stock
609,2022-07-25,"New River Head, 173, Apartment 70, Rosebery Avenue, EC1R 4UP",1240000,51.5282306,-0.1072226,,flat,leasehold,old_stock
610,2016-05-27,"9a, River Street, EC1R 1XN",1000000,51.529374,-0.10971,,flat,leasehold,old_stock
611,2019-12-13,"Flat 6, 33 - 35, Myddelton Square, EC1R 1YB",1100000,51.5298175,-0.1092201,,flat,leasehold,old_stock
612,2020-10-14,"Flat 5, 56 - 57, Myddelton Square, EC1R 1YA",1000000,51.5294433,-0.108587,,flat,leasehold,old_stock
613,2016-08-19,"New River Head, 173, Apartment 70, Rosebery Avenue, EC1R 4UP",1000000,51.528229,-0.107249,,flat,leasehold,old_stock
614,2017-09-15,"Flat 2, 63 - 65, Myddelton Square, EC1R 1XX",1015000,51.530245,-0.109602,,flat,leasehold,old_stock
615,2022-04-22,"Flat E, 11, Myddelton Square, EC1R 1YE",1020000,51.5297519,-0.108284,,flat,leasehold,old_stock
616,2017-06-28,"Old Dairy Lodge, 25a, River Street, EC1R 1XN",1035000,51.529374,-0.10971,,flat,leasehold,old_stock
617,2018-10-15,"Flat 4, 19, Bowling Green Lane, EC1R 0BD",1042000,51.5240464,-0.1085489,,flat,leasehold,old_stock
618,2022-01-27,"28, Kingsway Place, EC1R 0LU",1042000,51.5247289,-0.1060243,,flat,leasehold,old_stock
619,2017-03-03,"New River Head, 173, Apartment 1, Rosebery Avenue, EC1R 4UJ",1050000,51.528229,-0.107249,,flat,leasehold,old_stock
620,2016-03-18,"The Remus Building, 9, A1, Hardwick Street, EC1R 4UF",1075000,51.527803,-0.108751,,flat,leasehold,old_stock
621,2022-07-14,"2, Ingle Mews, EC1R 1XG",1080000,51.5303423,-0.1100589,2.0,terraced_house,leasehold,old_stock
622,2021-09-30,"Flat 4, 15, Clerkenwell Close, EC1R 0AA",1100000,51.5232144,-0.1063147,,flat,leasehold,old_stock
623,2019-01-08,"Flat 8, 40 - 41, Whiskin Street, EC1R 0BP",1235000,51.5269844,-0.1053685,,flat,leasehold,old_stock
624,2018-06-29,"1b, Kingsway Place, EC1R 0LS",1140000,51.5246523,-0.1059067,2.0,flat,leasehold,old_stock
625,2021-04-19,"Flat B53, Herbal Hill Gardens, 9, Herbal Hill, EC1R 5XB",1150000,51.5223293,-0.1082977,,flat,leasehold,old_stock
626,2022-05-10,"8, Kingsway Place, EC1R 0LU",1150000,51.5247742,-0.10591,,flat,leasehold,old_stock
627,2017-08-29,"35a, Amwell Street, EC1R 1UR",1150000,51.52947,-0.110643,,flat,leasehold,old_stock
628,2018-11-06,"Flat 9, 19, Bowling Green Lane, EC1R 0BD",1175000,51.5240464,-0.1085489,,flat,leasehold,old_stock
629,2016-06-27,"Flat 1, 1 - 7, Tysoe Street, EC1R 4SA",1175000,51.526415,-0.108564,,flat,leasehold,old_stock
630,2017-09-11,"New River Head, 173, Apartment 30, Rosebery Avenue, EC1R 4UL",1190000,51.528229,-0.107249,,flat,leasehold,old_stock
631,2018-08-13,"Flat 9, Warner House, 43 - 49, Warner Street, EC1R 5ER",1195000,51.5232706,-0.1096474,,flat,leasehold,old_stock
632,2020-09-30,"Flat 35, The Lab Building, 177, Rosebery Avenue, EC1R 4TW",1200000,51.529054,-0.1071586,,flat,leasehold,old_stock
633,2016-12-15,"Flat 7, 5, Rosebery Avenue, EC1R 4SP",1200000,51.523758,-0.111459,,flat,leasehold,old_stock
634,2017-03-17,"Flat B, 6, Chadwell Street, EC1R 1XD",1225000,51.530559,-0.106777,,flat,leasehold,old_stock
635,2022-09-30,"Flat C, Penny Black House, 106, Farringdon Road, EC1R 3EA",781000,51.5248492,-0.1101422,,flat,leasehold,old_stock
636,2022-02-04,"Flat 13, Levyne Court, Pine Street, EC1R 0JQ",780000,51.5249489,-0.1097519,2.0,flat,leasehold,old_stock
637,2020-11-18,"Flat 124, Cavendish Mansions, Clerkenwell Road, EC1R 5EE",257300,51.5219979,-0.1116616,1.0,flat,leasehold,old_stock
638,2017-10-06,"Flat C, 11, Myddelton Square, EC1R 1YE",550000,51.529597,-0.107884,,flat,leasehold,old_stock
639,2016-03-02,"122c, Farringdon Road, EC1R 3AP",510000,51.525539,-0.11108,,flat,leasehold,old_stock
640,2021-06-09,"Flat A, 116, Farringdon Road, EC1R 3AP",515000,51.5253974,-0.1108138,,flat,leasehold,old_stock
641,2019-07-26,"Flat 17, The Nautilus Building, 3, Myddelton Passage, EC1R 1XW",515000,51.5289664,-0.1079873,,flat,leasehold,old_stock
642,2022-09-09,"Flat 32, Tunbridge House, St John Street, EC1R 4TT",515000,51.5284485,-0.1051231,2.0,flat,leasehold,old_stock
643,2018-05-04,"Flat 1, 1, Bakers Row, EC1R 3DB",520000,51.5242384,-0.1097884,,flat,leasehold,old_stock
644,2016-01-14,"132b, Farringdon Road, EC1R 3AP",520000,51.525539,-0.11108,,flat,leasehold,old_stock
645,2021-02-26,"Scott House, 26b, 7, Sekforde Street, EC1R 0HH",525000,51.5248786,-0.1043704,,flat,leasehold,old_stock
646,2016-07-29,"St. Pauls View Apartments, 15, 28, Amwell Street, EC1R 1UP",525000,51.527285,-0.109494,,flat,leasehold,old_stock
647,2021-06-25,"Flat C, 11, Myddelton Square, EC1R 1YE",525000,51.5297519,-0.108284,,flat,leasehold,old_stock
648,2021-01-13,"Flat 10, 6, Peartree Court, EC1R 0DW",528000,51.5235795,-0.1078735,,flat,leasehold,old_stock
649,2017-11-30,"Flat 2, Scott House, 26b, Sekforde Street, EC1R 0HH",550000,51.524873,-0.104389,,flat,leasehold,old_stock
650,2020-11-26,"Flat F, 11, Myddelton Square, EC1R 1YE",490000,51.5296592,-0.1083981,,flat,leasehold,old_stock
651,2019-03-19,"Flat 3, Sadler House, Spa Green Estate, EC1R 4TS",550000,51.5287559,-0.104989,,flat,leasehold,old_stock
652,2021-08-27,"Flat 7, The Nautilus Building, 3, Myddelton Passage, EC1R 1XW",550000,51.5289631,-0.1079906,,flat,leasehold,old_stock
653,2018-12-14,"St. Pauls View Apartments, 15, 7, Amwell Street, EC1R 1UP",560000,51.5273552,-0.1093601,,flat,leasehold,old_stock
654,2020-11-17,"Flat 3, 41, Myddelton Square, EC1R 1YB",580000,51.5295913,-0.1086747,,flat,leasehold,old_stock
655,2019-09-30,"Flat 30, The Nautilus Building, 3, Myddelton Passage, EC1R 1XW",580000,51.5289631,-0.1079906,,flat,leasehold,old_stock
656,2016-03-24,"32a, Woodbridge Street, EC1R 0HP",590000,51.525145,-0.10507,,flat,leasehold,old_stock
657,2018-11-16,"Flat 3, 33 - 35, Myddelton Square, EC1R 1YB",599950,51.5306834,-0.1076399,,flat,leasehold,old_stock
658,2017-09-04,"Flat 16, 43 - 53, Myddelton Square, EC1R 1YD",600000,51.530636,-0.108764,,flat,leasehold,old_stock
659,2022-06-06,"Flat C, 11, Myddelton Square, EC1R 1YE",605000,51.5295988,-0.1078579,,flat,leasehold,old_stock
660,2021-09-27,"15, Rosebery Court, EC1R 5HP",607500,51.5239235,-0.1114175,2.0,flat,leasehold,old_stock
661,2022-08-18,"Flat 5, The Hydra Building, 10, Hardwick Street, EC1R 4UG",500000,51.5277846,-0.1091153,,flat,leasehold,old_stock
662,2017-07-14,"Flat F, 8, Clerkenwell Close, EC1R 0DY",487870,51.5232,-0.105987,,flat,leasehold,old_stock
